Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115300,Light and wave generating and measuring equipment,41115324,Ultraviolet sensor,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115403,Spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115404,Mass spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115405,Proton spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115407,Atomic absorption AA spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115408,Infrared spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115409,Nuclear magnetic resonance NMR spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115411,Inductively coupled plasma ICP spectrometers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115413,Flow cytometer,microbial_analysis,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115414,Radio ray spectroscopy system,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115415,Electron spectroscopy system for chemical analysis,composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115416,Electron spin resonance spectrometer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115400,Spectroscopic equipment,41115417,Atomic absorption AA spectrometer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115500,Sound generating and measuring equipment,41115504,Sound velocity analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115500,Sound generating and measuring equipment,41115507,Voice analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115600,Electrochemical measuring instruments and accessories,41115603,pH meters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115600,Electrochemical measuring instruments and accessories,41115612,Dissolved oxygen probes,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115701,Chromatographic detectors,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115702,Chromatographic scanners,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115703,Gas chromatographs,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115704,Ion chromatographs,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115705,Liquid chromatographs,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115706,Thinlayer chromatographs,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115707,High pressure liquid chromatograph chromatography,chromatography;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115708,High pressure thin layer chromatograph TLC,chromatography;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115709,High pressure liquid chromatography HPLC columns,chromatography;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115710,Gas chromatography GC columns,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115711,Liquid chromatography LC columns,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115712,Solid phase extraction SPE columns,extraction,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115713,Thin layer chromatography tanks,chromatography;storage,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115716,Liquid chromatography fittings,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115717,Gas chromatography fittings,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115719,Gas chromatography liners,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115720,Chromatography tubing,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115721,Fast protein liquid chromatography FPLC system,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115722,Fast protein liquid chromatography FPLC column,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115723,Supercritical fluid chromatograph,extraction;chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115724,Chromatography vial or insert or cap,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115725,Thin layer chromatography plate,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115726,Thin layer chromatography fitting,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115727,Chromatography blotting paper,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115728,Ion chromatography IC column,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115729,Ion chromatography IC guard column,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115730,High pressure liquid chromatography HPLC guard column,chromatography;process_monitoring,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115732,Liquid chromatograph LC fraction collector,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115700,Chromatographic measuring instruments and accessories,41115733,Ion chromatography IC eluent generator,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115801,Amino acid analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115802,Amino acid analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115803,Blood bank analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115804,Blood bank analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115805,Blood gas analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115806,Blood gas analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115807,Chemistry analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115808,Chemistry analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115809,Coagulation analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115810,Coagulation analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115811,Deoxyribonucleic sequence analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115812,Deoxyribonucleic sequence analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115813,Toxicology analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115814,Toxicology analyzers accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115815,Hematology analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115816,Hematology analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115817,Histology analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115818,Histology analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115819,Immunology analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115820,Immunology analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115821,Microbiology analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115822,Microbiology analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115823,Protein analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115824,Protein analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115825,Radioisotopic analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115826,Radioisotopic analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115827,Urinalysis analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115828,Urinalysis analyzer accessories or supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115829,Meat or dairy product analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115830,Glucose analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115833,Skin analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115834,Flow cytometer accessories or supplies,microbial_analysis,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115839,Blood bank apheresis and donor unit processing analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115840,Blood bank apheresis and donor unit processing analyzer accessories and supplies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115842,Automated blood culture system analyzer accessories or supplies,composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115843,Molecular diagnostics analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115844,Molecular diagnostics analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115845,Cell metabolism analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115846,Cell metabolism analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115847,Sweat chloride iontophoresis analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115848,Sweat chloride iontophoresis analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115849,Electrolyte analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115850,Pipettor delivery calibration and verification analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115851,Pipettor delivery calibration and verification analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115852,Flow cytometry analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115853,Automated high performance chromatography HPLC analyzer system,chromatography;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115854,Automated high performance chromatography HPLC analyzer system accessories,chromatography;composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115855,Transplant diagnostics analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115856,Transplant diagnostics analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115857,Flame photometer analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115858,Flame photometer analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115859,Gas-liquid chromatography and mass spectrometry analyzer,chromatography;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115860,Genomic analysis analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115861,Genomic analysis analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115862,"Nucleic acid extraction, isolation and purification analyzer",extraction;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115863,Nucleic acid extraction isolation and purification analyzer accessories,extraction;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115864,Multiplex analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115865,Multiplex analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115866,Biomagnetic separation analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41115800,Clinical and diagnostic analyzers and accessories and supplies,41115867,Biomagnetic separation analyzer accessories,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116001,Amino acid analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116002,Blood bank analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116003,Blood gas analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116004,Chemistry analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116005,Coagulation analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116006,Deoxyribonucleic acid DNA sequence analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116007,Toxicology analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116008,Hematology analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116009,Histology analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116010,Immunology analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116011,Microbiology analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116012,Protein analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116013,Radioisotopic analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116014,Urinalysis analyzer reagents,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116015,Flow cytometry analyzers reagents or antibodies,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116016,Electrolyte analyzer reagent,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116018,Particle sizer and counter analyzer reagent,composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116019,Hormone analyzer reagent,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116020,Virology analyzer reagent,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116021,Automated blood culture system analyzer reagent,composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116022,Pipettor delivery calibration and verification analyzer reagent,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116023,Automated high performance chromatography HPLC analyzer system reagent or kit,chromatography;composition_analysis;structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116024,Transplant analyzer reagent or kit,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116025,Flame photometer analyzer reagent or kit,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116026,Gas-liquid chromatography and mass spectrometry analyzer reagent,chromatography;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116000,Clinical and diagnostic analyzer reagents,41116027,Nucleic acid extraction isolation and purification analyzer reagent and kit,extraction;composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116100,Manual test kits and quality controls and calibrators and standards,41116155,Molecular biology and cell culture growth media,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116100,Manual test kits and quality controls and calibrators and standards,41116164,Test kit or probe for laboratory proficiency assessment or laboratory performance improvement tracking,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116100,Manual test kits and quality controls and calibrators and standards,41116166,Ph meter and conductivity meter calibrant and standard,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116201,Glucose monitors or meters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116202,Cholesterol monitors or meters,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116203,Monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116207,Hemoglobin or hematocrit monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116208,Blood chemistry multiple parameter monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116209,Blood coagulation multiple parameter monitor or meter,process_monitoring,2.4
